Hour,GHI,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Wind Speed
4,0,6.167982776,872.335144,67.44994374,115.8279646,0.747673333
5,0,6.150728572,872.776062,64.95973144,102.8777732,0.741448462
6,0,9.352558339,873.0994873,66.97168484,90.33180779,0.718763709
7,159,15.69131785,873.8540649,58.53246574,78.43004756,0.613665462
8,355,18.79841139,874.7651978,32.74109028,67.52077383,0.450677007
9,518,20.12835657,874.913208,31.80274325,58.18894715,0.545759916
10,666,20.68198311,874.1682739,32.20329699,51.3168307,0.718890429
11,720,20.71223312,873.2304688,33.45034528,47.98237377,0.859367073
12,703,20.27286372,872.7838745,35.2651934,48.9183064,0.947043121
13,418,19.32141145,872.5338745,38.11138681,53.90187735,0.965492308
14,468,17.94280877,872.1881104,42.12133395,61.95962478,0.906583786
15,276,15.40010691,871.9544067,52.56579368,72.0602364,0.802359223
16,58,10.72619923,872.0765381,77.48552563,83.45475058,0.706527174
17,0,9.431975084,872.34552,81.42465554,95.67096411,0.625403106
18,0,8.846757384,872.7606812,79.76863218,108.4118397,0.850501418
19,0,8.460229572,873.098938,79.02638388,121.4888237,0.902749777
20,0,8.155443646,873.1467285,77.72845329,134.765381,0.849885166
